route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
66r,2008T-ht2008a7-Sunday-91,16807442,"66R Red Line to Airport",1,2253634,66r0131
66r,2008T-ht2008a7-Sunday-91,16807443,"66R Red Line to W. 117 Sta",0,2253634,66r0130
66r,2008T-ht2008a7-Sunday-91,16807444,"66R Red Line to Airport",1,2253634,66r0131
66r,2008T-ht2008a7-Sunday-91,16807445,"66R Red Line to W. 117 Sta",0,2253634,66r0130
66r,2008T-ht2008a7-Sunday-91,16807446,"66R Red Line to Airport",1,2253634,66r0131
66r,2008T-ht2008a7-Sunday-91,16807447,"66R Red Line to W. 117 Sta",0,2253634,66r0130
66r,2008T-ht2008a7-Sunday-91,16807448,"66R Red Line to Airport",1,2253634,66r0131
66r,2008T-ht2008a7-Sunday-91,16807449,"66R Red Line to W. 117 Sta",0,2253634,66r0130
66r,2008T-ht2008a7-Sunday-91,16807450,"66R Red Line to Airport",1,2253634,66r0131
66r,2008T-ht2008a7-Sunday-91,16807451,"66R Red Line to W. 117 Sta",0,2253634,66r0130
66r,2008T-ht2008a7-Sunday-91,16807452,"66R Red Line to Airport",1,2253634,66r0131
66r,2008T-ht2008a7-Sunday-91,16807453,"66R Red Line to W. 117 Sta",0,2253634,66r0130
66r,2008T-ht2008a7-Sunday-91,16807454,"66R Red Line to Airport",1,2253634,66r0131
66r,2008T-ht2008a7-Sunday-91,16807455,"66R Red Line to W. 117 Sta",0,2253634,66r0130
66r,2008T-ht2008a7-Sunday-91,16807456,"66R Red Line to W. 117 Sta",0,2253634,66r0130
66r,2008T-ht2008a7-Sunday-91,16807457,"66R Red Line to Airport",1,2253634,66r0131
66r,2008T-ht2008a7-Sunday-91,16807458,"66R Red Line to Airport",1,2253634,66r0131
66r,2008T-ht2008a7-Sunday-91,16807459,"66R Red Line to W. 117 Sta",0,2253634,66r0130
66r,2008T-ht2008a7-Sunday-91,16807461,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807462,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807464,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807465,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807466,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807467,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807468,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807469,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807470,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807471,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807472,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807473,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807474,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807475,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807476,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807477,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807478,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807479,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807480,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807481,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807482,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807483,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807484,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807485,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807486,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807487,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807488,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807489,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807490,"66R Red Line to Airport",1,2253635,66r0131
66r,2008T-ht2008a7-Sunday-91,16807491,"66R Red Line to W. 117 Sta",0,2253635,66r0130
66r,2008T-ht2008a7-Sunday-91,16807494,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807495,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807496,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807497,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807498,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807499,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807500,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807501,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807502,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807503,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807504,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807505,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807506,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807507,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807508,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807509,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807510,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807511,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807512,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807513,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807514,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807515,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807516,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807517,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807518,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807519,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807520,"66R Red Line to Airport",1,2253636,66r0131
66r,2008T-ht2008a7-Sunday-91,16807521,"66R Red Line to W. 117 Sta",0,2253636,66r0130
66r,2008T-ht2008a7-Sunday-91,16807522,"66R Red Line to Airport",1,2253636,66r0131
22,2008T-ht2008a7-Sunday-92,16802842,"22 Airport",1,2253440,220074
22,2008T-ht2008a7-Sunday-92,16802843,"22 Public Square",0,2253440,220077
81,2008T-ht2008a7-Sunday-92,16802844,"81 East 3-Rockwell",0,2253453,810070
81,2008T-ht2008a7-Sunday-92,16802845,"81 West Blvd Sta",1,2253453,810068
22,2008T-ht2008a7-Sunday-92,16802846,"22 West Park Station",1,2253440,220076
81,2008T-ht2008a7-Sunday-92,16802847,"81 West Blvd Sta",1,2253460,810068
75,2008T-ht2008a7-Sunday-92,16802848,"75 County Line",1,2253440,750053
75,2008T-ht2008a7-Sunday-92,16802849,"75 West Park Station",0,2253440,750050
81,2008T-ht2008a7-Sunday-92,16802850,"81 East 3-Rockwell",0,2253470,810070
22,2008T-ht2008a7-Sunday-92,16802851,"22 Public Square",0,2253440,220067
81,2008T-ht2008a7-Sunday-92,16802852,"81 West Blvd Sta",1,2253470,810068
22,2008T-ht2008a7-Sunday-92,16802853,"22 West Park Station",1,2253440,220076
75,2008T-ht2008a7-Sunday-92,16802854,"75 County Line",1,2253440,750053
81,2008T-ht2008a7-Sunday-92,16802855,"81 East 3-Rockwell",0,2253470,810070
75,2008T-ht2008a7-Sunday-92,16802856,"75 West Park Station",0,2253440,750050
81,2008T-ht2008a7-Sunday-92,16802857,"81 West Blvd Sta",1,2253470,810068
22,2008T-ht2008a7-Sunday-92,16802858,"22 Public Square",0,2253440,220067
22,2008T-ht2008a7-Sunday-92,16802859,"22 West Park Station",1,2253440,220076
81,2008T-ht2008a7-Sunday-92,16802860,"81 East 3-Rockwell",0,2253470,810070
75,2008T-ht2008a7-Sunday-92,16802861,"75 County Line",1,2253440,750053
81,2008T-ht2008a7-Sunday-92,16802862,"81 West Blvd Sta",1,2253470,810068
75,2008T-ht2008a7-Sunday-92,16802863,"75 West Park Station",0,2253440,750050
22,2008T-ht2008a7-Sunday-92,16802864,"22 Public Square",0,2253440,220067
81,2008T-ht2008a7-Sunday-92,16802865,"81 East 3-Rockwell",0,2253470,810070
22,2008T-ht2008a7-Sunday-92,16802866,"22 West Park Station",1,2253440,220076
81,2008T-ht2008a7-Sunday-92,16802867,"81 West Blvd Sta",1,2253470,810068
75,2008T-ht2008a7-Sunday-92,16802868,"75 County Line",1,2253440,750053
81,2008T-ht2008a7-Sunday-92,16802869,"81 East 3-Rockwell",0,2253470,810070
75,2008T-ht2008a7-Sunday-92,16802870,"75 West Park Station",0,2253440,750050
22,2008T-ht2008a7-Sunday-92,16802871,"22 Public Square",0,2253440,220067
81,2008T-ht2008a7-Sunday-92,16802872,"81 West Blvd Sta",1,2253470,810068
22,2008T-ht2008a7-Sunday-92,16802873,"22 West Park Station",1,2253440,220076
81,2008T-ht2008a7-Sunday-92,16802874,"81 East 3-Rockwell",0,2253470,810070
75,2008T-ht2008a7-Sunday-92,16802875,"75 County Line",1,2253440,750053
75,2008T-ht2008a7-Sunday-92,16802876,"75 West Park Station",0,2253440,750050
81,2008T-ht2008a7-Sunday-92,16802877,"81 West Blvd Sta",1,2253470,810068
22,2008T-ht2008a7-Sunday-92,16802878,"22 Public Square",0,2253440,220067
81,2008T-ht2008a7-Sunday-92,16802879,"81 East 3-Rockwell",0,2253470,810070
22,2008T-ht2008a7-Sunday-92,16802880,"22 West Park Station",1,2253440,220076
75,2008T-ht2008a7-Sunday-92,16802881,"75 County Line",1,2253440,750053
75,2008T-ht2008a7-Sunday-92,16802882,"75 West Park Station",0,2253440,750050
22,2008T-ht2008a7-Sunday-92,16802883,"22 Public Square",0,2253440,220067
22,2008T-ht2008a7-Sunday-92,16802884,"22 West Park Station",1,2253440,220076
75,2008T-ht2008a7-Sunday-92,16802885,"75 County Line",1,2253440,750053
26,2008T-ht2008a7-Sunday-92,16802886,"26 Westgate Transit Center",1,2253464,260086
26,2008T-ht2008a7-Sunday-92,16802887,"26 Public Square",0,2253464,260091
26,2008T-ht2008a7-Sunday-92,16802888,"26 Westgate Transit Center",1,2253454,260086
26,2008T-ht2008a7-Sunday-92,16802889,"26 Westgate Transit Center",1,2253464,260086
26,2008T-ht2008a7-Sunday-92,16802890,"26 Public Square",0,2253454,260091
26,2008T-ht2008a7-Sunday-92,16802891,"26 Westgate Transit Center",1,2253464,260086
26,2008T-ht2008a7-Sunday-92,16802892,"26 Public Square",0,2253464,260091
26,2008T-ht2008a7-Sunday-92,16802893,"26 Public Square",0,2253464,260091
26,2008T-ht2008a7-Sunday-92,16802894,"26 Westgate Transit Center",1,2253454,260086
26,2008T-ht2008a7-Sunday-92,16802895,"26 Public Square",0,2253468,260091
26,2008T-ht2008a7-Sunday-92,16802896,"26 Public Square",0,2253468,260091
26,2008T-ht2008a7-Sunday-92,16802897,"26 Westgate Transit Center",1,2253468,260086
26,2008T-ht2008a7-Sunday-92,16802898,"26 Public Square",0,2253468,260091
26,2008T-ht2008a7-Sunday-92,16802899,"26 Westgate Transit Center",1,2253468,260086
26,2008T-ht2008a7-Sunday-92,16802900,"26 Westgate Transit Center",1,2253468,260086
26,2008T-ht2008a7-Sunday-92,16802901,"26 Westgate Transit Center",1,2253468,260086
26,2008T-ht2008a7-Sunday-92,16802902,"26 Westgate Transit Center",1,2253468,260086
26,2008T-ht2008a7-Sunday-92,16802903,"26 Public Square",0,2253468,260091
26,2008T-ht2008a7-Sunday-92,16802904,"26 Public Square",0,2253468,260091
26,2008T-ht2008a7-Sunday-92,16802905,"26 Westgate Transit Center",1,2253468,260086
26,2008T-ht2008a7-Sunday-92,16802906,"26 Public Square",0,2253464,260091
75,2008T-ht2008a7-Sunday-92,16802907,"75 County Line",1,2253441,750053
22,2008T-ht2008a7-Sunday-92,16802908,"22 Public Square",0,2253441,220077
22,2008T-ht2008a7-Sunday-92,16802909,"22 Public Square",0,2253441,220067
22,2008T-ht2008a7-Sunday-92,16802910,"22 West Park Station",1,2253441,220076
75,2008T-ht2008a7-Sunday-92,16802911,"75 County Line",1,2253441,750053
22,2008T-ht2008a7-Sunday-92,16802912,"22 West Park Station",1,2253441,220076
75,2008T-ht2008a7-Sunday-92,16802913,"75 West Park Station",0,2253441,750050
22,2008T-ht2008a7-Sunday-92,16802914,"22 Public Square",0,2253441,220067
75,2008T-ht2008a7-Sunday-92,16802915,"75 West Park Station",0,2253441,750050
22,2008T-ht2008a7-Sunday-92,16802916,"22 Public Square",0,2253441,220067
75,2008T-ht2008a7-Sunday-92,16802917,"75 County Line",1,2253441,750053
22,2008T-ht2008a7-Sunday-92,16802918,"22 West Park Station",1,2253441,220076
75,2008T-ht2008a7-Sunday-92,16802919,"75 West Park Station",0,2253441,750050
75,2008T-ht2008a7-Sunday-92,16802920,"75 County Line",1,2253441,750053
22,2008T-ht2008a7-Sunday-92,16802921,"22 Public Square",0,2253441,220067
22,2008T-ht2008a7-Sunday-92,16802922,"22 West Park Station",1,2253441,220076
75,2008T-ht2008a7-Sunday-92,16802923,"75 West Park Station",0,2253441,750050
75,2008T-ht2008a7-Sunday-92,16802924,"75 West Park Station",0,2253441,750050
22,2008T-ht2008a7-Sunday-92,16802925,"22 Public Square",0,2253441,220067
75,2008T-ht2008a7-Sunday-92,16802926,"75 County Line",1,2253441,750053
22,2008T-ht2008a7-Sunday-92,16802927,"22 West Park Station",1,2253441,220076
75,2008T-ht2008a7-Sunday-92,16802928,"75 West Park Station",0,2253441,750050
22,2008T-ht2008a7-Sunday-92,16802929,"22 West Park Station",1,2253441,220076
75,2008T-ht2008a7-Sunday-92,16802930,"75 County Line",1,2253441,750053
75,2008T-ht2008a7-Sunday-92,16802931,"75 West Park Station",0,2253441,750050
22,2008T-ht2008a7-Sunday-92,16802932,"22 West Park Station",1,2253441,220076
22,2008T-ht2008a7-Sunday-92,16802933,"22 Public Square",0,2253441,220067
75,2008T-ht2008a7-Sunday-92,16802934,"75 County Line",1,2253441,750053
81,2008T-ht2008a7-Sunday-92,16802935,"81 East 3-Rockwell",0,2253467,810070
81,2008T-ht2008a7-Sunday-92,16802936,"81 West Blvd Sta",1,2253467,810068
81,2008T-ht2008a7-Sunday-92,16802937,"81 West Blvd Sta",1,2253467,810068
81,2008T-ht2008a7-Sunday-92,16802938,"81 West Blvd Sta",1,2253467,810068
81,2008T-ht2008a7-Sunday-92,16802939,"81 East 3-Rockwell",0,2253467,810070
81,2008T-ht2008a7-Sunday-92,16802940,"81 West Blvd Sta",1,2253455,810068
81,2008T-ht2008a7-Sunday-92,16802941,"81 East 3-Rockwell",0,2253467,810070
81,2008T-ht2008a7-Sunday-92,16802942,"81 West Blvd Sta",1,2253467,810068
81,2008T-ht2008a7-Sunday-92,16802943,"81 East 3-Rockwell",0,2253467,810070
81,2008T-ht2008a7-Sunday-92,16802944,"81 West Blvd Sta",1,2253467,810068
81,2008T-ht2008a7-Sunday-92,16802945,"81 East 3-Rockwell",0,2253467,810070
81,2008T-ht2008a7-Sunday-92,16802946,"81 West Blvd Sta",1,2253467,810068
81,2008T-ht2008a7-Sunday-92,16802947,"81 West Blvd Sta",1,2253467,810068
81,2008T-ht2008a7-Sunday-92,16802948,"81 East 3-Rockwell",0,2253467,810070
81,2008T-ht2008a7-Sunday-92,16802949,"81 West Blvd Sta",1,2253467,810068
81,2008T-ht2008a7-Sunday-92,16802950,"81 East 3-Rockwell",0,2253467,810070
81,2008T-ht2008a7-Sunday-92,16802951,"81 East 3-Rockwell",0,2253455,810070
81,2008T-ht2008a7-Sunday-92,16802952,"81 East 3-Rockwell",0,2253455,810070
26,2008T-ht2008a7-Sunday-92,16802953,"26 Westgate Transit Center",1,2253456,260086
26,2008T-ht2008a7-Sunday-92,16802954,"26 Public Square",0,2253455,260091
26,2008T-ht2008a7-Sunday-92,16802955,"26 Public Square",0,2253471,260091
26,2008T-ht2008a7-Sunday-92,16802956,"26 Westgate Transit Center",1,2253455,260086
26,2008T-ht2008a7-Sunday-92,16802957,"26 Public Square",0,2253456,260091
26,2008T-ht2008a7-Sunday-92,16802958,"26 Westgate Transit Center",1,2253455,260086
26,2008T-ht2008a7-Sunday-92,16802959,"26 Public Square",0,2253455,260091
26,2008T-ht2008a7-Sunday-92,16802960,"26 Public Square",0,2253455,260091
26,2008T-ht2008a7-Sunday-92,16802961,"26 Westgate Transit Center",1,2253455,260086
26,2008T-ht2008a7-Sunday-92,16802962,"26 Westgate Transit Center",1,2253458,260086
26,2008T-ht2008a7-Sunday-92,16802963,"26 Public Square",0,2253458,260091
26,2008T-ht2008a7-Sunday-92,16802964,"26 Westgate Transit Center",1,2253458,260086
26,2008T-ht2008a7-Sunday-92,16802965,"26 Westgate Transit Center",1,2253458,260086
26,2008T-ht2008a7-Sunday-92,16802966,"26 Public Square",0,2253458,260091
26,2008T-ht2008a7-Sunday-92,16802967,"26 Public Square",0,2253458,260091
26,2008T-ht2008a7-Sunday-92,16802968,"26 Public Square",0,2253458,260091
26,2008T-ht2008a7-Sunday-92,16802969,"26 Public Square",0,2253458,260091
26,2008T-ht2008a7-Sunday-92,16802970,"26 Public Square",0,2253458,260091
26,2008T-ht2008a7-Sunday-92,16802971,"26 Westgate Transit Center",1,2253458,260086
26,2008T-ht2008a7-Sunday-92,16802972,"26 Westgate Transit Center",1,2253458,260086
26,2008T-ht2008a7-Sunday-92,16802973,"26 Westgate Transit Center",1,2253471,260086
26,2008T-ht2008a7-Sunday-92,16802974,"26 Westgate Transit Center",1,2253458,260086
16,2008T-ht2008a7-Sunday-92,16802975,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16802976,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16802977,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16802978,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16802979,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16802980,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16802981,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16802982,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16802983,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16802984,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16802985,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16802986,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16802987,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16802988,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16802989,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16802990,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16802991,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16802992,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16802993,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16802994,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16802995,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16802996,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16802997,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16802998,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16802999,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16803000,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16803001,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16803002,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16803003,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16803004,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16803005,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16803006,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16803007,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16803008,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16803009,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16803010,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16803011,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16803012,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16803013,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16803014,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16803015,"16 East 55th-Woodland",0,2253457,160056
16,2008T-ht2008a7-Sunday-92,16803016,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16803017,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16803018,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16803019,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16803020,"16 Arcelor-Mittal Steel",1,2253457,160069
16,2008T-ht2008a7-Sunday-92,16803021,"16 East 55th Stn",1,2253457,160032
16,2008T-ht2008a7-Sunday-92,16803022,"16 Arcelor-Mittal Steel",1,2253457,160069
75,2008T-ht2008a7-Sunday-92,16803023,"75 County Line",1,2253442,750053
75,2008T-ht2008a7-Sunday-92,16803024,"75 West Park Station",0,2253442,750050
22,2008T-ht2008a7-Sunday-92,16803025,"22 West Park Station",1,2253442,220076
22,2008T-ht2008a7-Sunday-92,16803026,"22 West Park Station",1,2253442,220076
22,2008T-ht2008a7-Sunday-92,16803027,"22 Airport",1,2253442,220074
22,2008T-ht2008a7-Sunday-92,16803028,"22 Public Square",0,2253442,220067
75,2008T-ht2008a7-Sunday-92,16803029,"75 West Park Station",0,2253442,750050
22,2008T-ht2008a7-Sunday-92,16803030,"22 Public Square",0,2253442,220077
22,2008T-ht2008a7-Sunday-92,16803031,"22 West Park Station",1,2253442,220076
75,2008T-ht2008a7-Sunday-92,16803032,"75 County Line",1,2253442,750053
22,2008T-ht2008a7-Sunday-92,16803033,"22 West Park Station",1,2253442,220076
75,2008T-ht2008a7-Sunday-92,16803034,"75 West Park Station",0,2253442,750050
22,2008T-ht2008a7-Sunday-92,16803035,"22 West Park Station",1,2253442,220076
22,2008T-ht2008a7-Sunday-92,16803036,"22 Public Square",0,2253442,220067
75,2008T-ht2008a7-Sunday-92,16803037,"75 West Park Station",0,2253442,750050
22,2008T-ht2008a7-Sunday-92,16803038,"22 Airport",1,2253442,220074
22,2008T-ht2008a7-Sunday-92,16803039,"22 West Park Station",1,2253442,220076
22,2008T-ht2008a7-Sunday-92,16803040,"22 Public Square",0,2253442,220067
75,2008T-ht2008a7-Sunday-92,16803041,"75 County Line",1,2253442,750053
22,2008T-ht2008a7-Sunday-92,16803042,"22 Public Square",0,2253442,220067
22,2008T-ht2008a7-Sunday-92,16803043,"22 Public Square",0,2253442,220067
75,2008T-ht2008a7-Sunday-92,16803044,"75 County Line",1,2253442,750053
75,2008T-ht2008a7-Sunday-92,16803045,"75 West Park Station",0,2253442,750050
75,2008T-ht2008a7-Sunday-92,16803046,"75 County Line",1,2253442,750053
75,2008T-ht2008a7-Sunday-92,16803047,"75 West Park Station",0,2253442,750050
22,2008T-ht2008a7-Sunday-92,16803048,"22 Public Square",0,2253442,220067
75,2008T-ht2008a7-Sunday-92,16803049,"75 West Park Station",0,2253442,750050
75,2008T-ht2008a7-Sunday-92,16803050,"75 County Line",1,2253442,750053
22,2008T-ht2008a7-Sunday-92,16803051,"22 Public Square",0,2253442,220067
90f,2008T-ht2008a7-Sunday-92,16803052,"90F Downtown",0,2253458,90f0109
90f,2008T-ht2008a7-Sunday-92,16803053,"90F Downtown",0,2253458,90f0109
90f,2008T-ht2008a7-Sunday-92,16803054,"90F County Line",1,2253458,90f0113
90f,2008T-ht2008a7-Sunday-92,16803055,"90F County Line",1,2253455,90f0113
90f,2008T-ht2008a7-Sunday-92,16803056,"90F Downtown",0,2253458,90f0109
90f,2008T-ht2008a7-Sunday-92,16803057,"90F County Line",1,2253458,90f0113
90f,2008T-ht2008a7-Sunday-92,16803058,"90F County Line",1,2253458,90f0113
90f,2008T-ht2008a7-Sunday-92,16803059,"90F Downtown",0,2253458,90f0109
90f,2008T-ht2008a7-Sunday-92,16803060,"90F Downtown",0,2253455,90f0109
22,2008T-ht2008a7-Sunday-92,16803061,"22 West Park Station",1,2253443,220076
49,2008T-ht2008a7-Sunday-92,16803062,"49 Crocker Park",1,2253443,490033
22,2008T-ht2008a7-Sunday-92,16803063,"22 West Park Station",1,2253443,220076
49,2008T-ht2008a7-Sunday-92,16803064,"49 Crocker Park",1,2253443,490033
22,2008T-ht2008a7-Sunday-92,16803065,"22 Public Square",0,2253443,220067
49,2008T-ht2008a7-Sunday-92,16803066,"49 Crocker Park",1,2253443,490033
22,2008T-ht2008a7-Sunday-92,16803067,"22 West Park Station",1,2253443,220076
49,2008T-ht2008a7-Sunday-92,16803068,"49 West Park Station",0,2253443,490030
49,2008T-ht2008a7-Sunday-92,16803069,"49 West Park Station",0,2253443,490030
22,2008T-ht2008a7-Sunday-92,16803070,"22 Public Square",0,2253443,220067
49,2008T-ht2008a7-Sunday-92,16803071,"49 Crocker Park",1,2253443,490033
22,2008T-ht2008a7-Sunday-92,16803072,"22 Public Square",0,2253443,220067
